Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Door Handle Screw Grommets,9912PK,19mm Stem 16mm Head 8mm Square Hole Size Fender Liner Screw Grommets,19mm Stem 16mm Head 8mm Square Hole Size Black Nylon Front & Rear Wheel Fender Liner Screw Grommets,Black Nylon,15 Pcs.,#12 (5.50mm) Screw Size; G.M. # 94854203; Toyota # 90189-06028
Door Handle Screw Grommets,9872PK,8mm Stem Length 14.30mm Head Diameter 8.50mm Hole Size License Plate Screw Grommets,8mm Stem Length 14.30mm Head Diameter 8.50mm Hole Size Natural Nylon License Plate Screw Grommets,Natural Nylon,50 Pcs.,#14 (6.30mm) Screw Size; G.M. # 380370
Nuts Nylon,1228PK,"5/16"" Stem Length 5/8"" Head Size 13/32"" Hole Size","5/16"" Stem Length 5/8"" Head Size 13/32"" Hole Size White Plastic License Plate Nuts General Motors",,50 Pcs.,#14 (6.30mm) Screw Size; Chrysler # 6023925; G.M. # 3907444
Nuts Nylon,17927PK,8mm Stem Length 16mm Head Size Tail Light Screw Grommets,"8mm Stem Length 16mm Head Size Black Nylon With Sealer Bumper, License Plate & Tail Light Screw Grommets",Black Nylon,10 Pcs.,#14 (6.30mm) Screw Size; G.M. # 25832258
Nuts Nylon,12664PK,11mm Stem Length 15mm Head Diameter 9.50mm Hole Size Screw Grommets,11mm Stem Length 15mm Head Diameter 9.50mm Hole Size Natural Nylon Screw Grommets,Natural Nylon,50 Pcs.,#14 (6.30mm) Screw Size; G.M. # 4755299
Nuts Nylon,10525PK,14mm Stem Length 20mm Head Size 8mm Hole Size License Plate Grommets,14mm Stem Length 20mm Head Size 8mm Hole Size Black Nylon License Plate Grommets,Black Nylon,50 Pcs.,#14 (6.30mm) Screw Size; G.M. # 22546934
Nuts Nylon,10550PK,17mm Stem Length 24mm Head Size 15mm Hole Size Light Housing Screw Grommets,17mm Stem Length 24mm Head Size 15mm Hole Size Black Nylon With Sealer Light Housing Screw Grommets,Black Nylon,15 Pcs.,"#14 (6.30mm) Screw Size; G.M. # 15745990, 15289020, 11609535"
Nuts Nylon,11391PK,23mm Stem Length 15.00 x 18.00mm Head Size Rear Bumper Screw Grommets,23mm Stem Length 15.00 x 18.00mm Head Size White Nylon With Sealer Rear Bumper Screw Grommets,White Nylon,10 Pcs.,#14 (6.30mm) Screw Size; G.M. # 25704358
Nuts Nylon,18261PK,4.80mm Stud Size 17mm Head Diameter 9.80mm Hole Size Tail Lamp Grommet,4.80mm Stud Size 17mm Head Diameter 9.80mm Hole Size Black Rubber Tail Lamp Grommet,,10 Pcs.,G.M. # 11571225
Nuts Nylon,15816PK,"25/64"" (10mm) Hole Size 15mm Stem Length 18mm Head Diameter Tail Light Grommets","25/64"" (10mm) Hole Size 15mm Stem Length 18mm Head Diameter White Nylon With Sealer Tail Light Grommets",White Nylon,10 Pcs.,G.M. # 22884291
Nuts Nylon,16309PK,"25/64"" (10mm) Hole Size 17.50mm Overall Length 19mm Head Diameter Tail Lamp Grommets","25/64"" (10mm) Hole Size 17.50mm Overall Length 19mm Head Diameter Orange Nylon With Sealer Tail Lamp Grommets",,10 Pcs.,G.M. # 84221533
Nuts Nylon,9712PK,"7/16"" (11mm) Hole Size 9mm Stem Length 13mm Head Diameter Park & Turn Signal Grommets","7/16"" (11mm) Hole Size 9mm Stem Length 13mm Head Diameter White Nylon Park & Turn Signal Grommets General Motors",White Nylon,50 Pcs.,"Ford # N811169-S, W705550-S300; G.M. # 10423331; Toyota # 90075-10801, 90189-06111"
Nuts Nylon,13368PK,"7/16"" (11mm) Hole Size 16mm Stem Length 16mm Head Diameter Fog Light Grommets","7/16"" (11mm) Hole Size 16mm Stem Length 16mm Head Diameter White Nylon Fog Light Grommets",White Nylon,15 Pcs.,G.M. # 11570830
Nuts Nylon,11162PK,"19/32"" (15mm) Hole Size 21mm Stem Length 24mm Head Diameter .90mm Thick Panel Tail Light Grommets","19/32"" (15mm) Hole Size 21mm Stem Length 24mm Head Diameter .90mm Thick Panel Black Nylon With Sealer Tail Light Grommets",Black Nylon,15 Pcs.,G.M. # 11561987
Nuts Nylon,10554PK,13 x 20mm Head Size 17mm Stem Length 9.00 x 16.00mm Hole Size Housing Screw Grommets,13 x 20mm Head Size 17mm Stem Length 9.00 x 16.00mm Hole Size Black Nylon Rear Light Housing Screw Grommets,Black Nylon,15 Pcs.,"Chrysler # 5113360-AA; G.M. # 15284612, 11609536, 15745991"
Nuts Nylon,10498PK,13 x 20mm Head Size 17.50mm Stem Length 8.75 x 15.75mm Hole Size Headlight Screw Grommets,13 x 20mm Head Size 17.50mm Stem Length 8.75 x 15.75mm Hole Size Blue Nylon With Sealer Headlight Screw Grommets,,10 Pcs.,"G.M. # 11561382, 11610198"
Nuts Nylon,10526PK,15mm Head Diameter 17mm Stem Length 11mm Hole Size Tail Light Grommets,15mm Head Diameter 17mm Stem Length 11mm Hole Size Black Nylon With Sealer Tail Light Grommets,Black Nylon,5 Pcs.,"G.M. # 11561655, 11609862, 11610705"
Nuts Nylon,11189PK,9.50 x 13.50mm Hole Size 18mm Stem Length 17.50 x 21.50mm Head Size Fascia Grommets,9.50 x 13.50mm Hole Size 18mm Stem Length 17.50 x 21.50mm Head Size Black Nylon Fascia Grommets,Black Nylon,15 Pcs.,Use With #11190; G.M. # 22603044
Nuts Miscellaneous Metric,11190PK,5mm Pin Diameter 19.70mm Pin Length 3.30mm Panel Range,5mm Pin Diameter 19.70mm Pin Length 3.30mm Panel Range Black Nylon Front Bumper Fascia Hinged Pin Retainers,Black Nylon,15 Pcs.,"Use With #11189; G.M. # 22615352, 11588782, 22603043"
Nuts Miscellaneous Metric,12273PK,10mm Width 18mm Overall Height,10mm Width 18mm Overall Height Zinc Finish Bumper & Grille Fasteners General Motors,Zinc Finish,15 Pcs.,"#6 (3.50mm) Screw Size; Chrysler # 4806226-AA, 68004187-AA; Ford # W710754-S439; G.M. # 11562364"
Nuts Miscellaneous Metric,9199PK,,Zinc Finish Radiator Grille Nuts,Zinc Finish,25 Pcs.,"#8 (4.20mm) Screw Size; Ford # N802865-S100; G.M. # 15686142, 11561448"
Nuts Miscellaneous Metric,11258PK,8.65mm Hole Size,8.65mm Hole Size Zinc Finish Fender Bracket Push In Nuts,Zinc Finish,15 Pcs.,"#8 (4.20mm) Screw Size; G.M. # 11518531, 11609952"
Nuts Miscellaneous Metric,12983PK,6.00 x 16.00mm Head Size 7mm Overall Height,6.00 x 16.00mm Head Size 7mm Overall Height Magni-565 Finish Front Bumper Nuts,,25 Pcs.,#8 (4.20mm) Screw Size; G.M. # 11609952
Door Panel & Bumper Nuts,16065PK,.50 - 1.00mm Panel Range 8.55mm Square Hole Size,.50 - 1.00mm Panel Range 8.55mm Square Hole Size Green Finish With Silicone Pad,,15 Pcs.,#8 (4.20mm) Screw Size; G.M. # 11546868
Door Panel & Bumper Nuts,11032PK,.70 - 2.30mm Panel Range 8.70mm Hole Size,.70 - 2.30mm Panel Range 8.70mm Hole Size Blue Finish Mid Panel Nuts,,25 Pcs.,#8 (4.20mm) Screw Size; Chrysler # 6509432AA; Ford # W716529-S900; G.M. # 1570654
Door Panel & Bumper Nuts,10733PK,.70 - 1.50mm Panel Range 8.70mm Hole Size,.70 - 1.50mm Panel Range 8.70mm Hole Size Gray Finish With Sealer Tail Light Quarter Panel Nuts,,25 Pcs.,#8 (4.20mm) Screw Size; Ford # W714171-S439; G.M. # 11569711
Door Panel & Bumper Nuts,11034PK,9.00 x 11.00mm Hole Size,9.00 x 11.00mm Hole Size Black Finish Dash Panel Nuts,Black Finish,25 Pcs.,"#8 (4.20mm) Screw Size; Ford # N803685S; G.M. # 14083173, 17997722, 17988488"
Door Panel & Bumper Nuts,15864PK,1.40 - 5.00mm Panel Range 10.90 x 13.00mm Hole Size,1.40 - 5.00mm Panel Range 10.90 x 13.00mm Hole Size Green Metalic Finish Bracket Retainer Nuts,,15 Pcs.,#8 (4.20-1.41mm) Screw Size; G.M. # 11548673
Door Panel & Bumper Nuts,15691PK,,"Zinc Organic Center Console Door, Front Lights, Grille, Lift Gate Nuts With Silicone Pad",,10 Pcs.,#8 (4.20-1.41mm) Screw Size; G.M. # 11610157
Nuts Miscellaneous Metric,10143PK,"17/32"" (13.50mm) Hole Size 11mm Overall Length","17/32"" (13.50mm) Hole Size 11mm Overall Length Zinc Finish Headlamp Assembly Nuts General Motors",Zinc Finish,15 Pcs.,G.M. # 11570015
Nuts Miscellaneous Metric,9597PK,6-1.00mm Screw Size,6-1.00mm Screw Size Zinc Organic License Plate Nuts,,10 Pcs.,G.M. # 15707256
Nuts Miscellaneous Metric,18094PK,6-1.00 Screw Size .70 - 3.80mm Panel Range 9.25 x 13.75mm Hole Size,6-1.00 Screw Size .70 - 3.80mm Panel Range 9.25 x 13.75mm Hole Size Zinc Finish Rear Bumper Bracket Nuts,Zinc Finish,25 Pcs.,G.M. # 11547582
Nuts Miscellaneous Metric,13423PK,6-1.00 Screw Size 11mm Overall Height,6-1.00 Screw Size 11mm Overall Height Zinc Organic Radiator Grille & Front End Panel Nuts,,10 Pcs.,G.M. # 11518937
Nuts Miscellaneous Metric,15902PK,6-1.00mm Screw Size 12mm Overall Height,6-1.00mm Screw Size 12mm Overall Height Organic Zinc Finish Front Fender Panel Nuts,Zinc Finish,10 Pcs.,G.M. # 11610544
Grille Retainer Nuts,11984PK,5.80mm Stud Size 13mm Hex Size 25mm Washer Diameter,5.80mm Stud Size 13mm Hex Size 25mm Washer Diameter Black Nylon Camaro 2010 Cadillac SRS & SRX,Black Nylon,25 Pcs.,Use With # 11983; G.M. # 11610748
Nutserts Hex Type Automotive,11983PK,5.80mm Stem Diameter 25.50mm Stem Length 25mm Head Diameter,5.80mm Stem Diameter 25.50mm Stem Length 25mm Head Diameter Black Nylon Slotted Grille Retainers Camaro 2010 Cadillac SRS & SRX,Black Nylon,25 Pcs.,Use With # 11984; G.M. # 11610747
Hex Type Steel Nutserts,12444PK,6-1.00mm Thread Size 8mm Hex Size 12mm Flange Diameter .65 - 2.00mm Grip Range,6-1.00mm Thread Size 8mm Hex Size 12mm Flange Diameter .65 - 2.00mm Grip Range Zinc Finish With Sealer,Zinc Finish,15 Pcs.,"Ford # N803763-S100; G.M. # 15685099, 11518684"
Nutserts Hex Type Automotive,12440PK,6-1.00mm Thread Size 9.50mm Hex Size 13mm Flange Diameter .70 - 4.00mm Grip Range,6-1.00mm Thread Size 9.50mm Hex Size 13mm Flange Diameter .70 - 4.00mm Grip Range Zinc Finish Front Core Support General Motors,Zinc Finish,15 Pcs.,G.M. # 11519952
Nutserts Round Type,12441PK,8-1.25mm Thread Size 12.50mm Hex Size 17mm Flange Diameter .70 - 4.00mm Grip Range,8-1.25mm Thread Size 12.50mm Hex Size 17mm Flange Diameter .70 - 4.00mm Grip Range Zinc Finish,Zinc Finish,15 Pcs.,G.M. # 11519960
Nutserts    - - - - - - - - - - -·~®,12678PK,6-1.00mm Thread Size .70 - 4.20mm Grip Range 10mm Drill Size -    -Hex-,6-1.00mm Thread Size .70 - 4.20mm Grip Range 10mm Drill Size Yellow Zinc Knurled Shank Round Type Nutserts -    -Hex- Type,,25 Pcs.,G.M. # 10237960
Hex Type Nutserts,12715PK,"1/4-20 Thread Size .027 - .165"" Grip Range 9/64"" Drill Size","1/4-20 Thread Size .027 - .165"" Grip Range 9/64"" Drill Size Yellow Zinc Finish",Zinc Finish,15 Pcs.,G.M. # N/A
Hex Type Nutserts,10210PK,5-.80mm Thread Size .50 - 3.30mm Grip Range 7.14mm Drill Size,5-.80mm Thread Size .50 - 3.30mm Grip Range 7.14mm Drill Size Yellow Zinc,,15 Pcs.,
Nuts Jack,10211PK,6-1.00mm Thread Size .70 - 4.20mm Grip Range 9.53mm Hex Size,6-1.00mm Thread Size .70 - 4.20mm Grip Range 9.53mm Hex Size Yellow Zinc,,15 Pcs.,G.M. # 10281487
Nuts Jack,9371PK,"1/4-20 Thread Size 5/8"" Stem Length 3/16 - 3/8"" Grip Range","1/4-20 Thread Size 5/8"" Stem Length 3/16 - 3/8"" Grip Range Raintite Sealer Type Steel Jack Nuts",,25 Pcs.,Chrysler # 6031438; G.M. # 367292
Nuts Jack,9541PK,"1/4-20 x 1"" 5/8” Outside Diameter","1/4-20 x 1"" 5/8” Outside Diameter Chrome Finish Outside Mirror Mounting Bolts",,25 Pcs.,"Use With # 9371; G.M. # 367291, 10001670, 474821"
Nuts Jack,1793PK,6-1.00mm Thread Size,6-1.00mm Thread Size Roof Rack Mounting Raintite Sealer Type Steel Jack Nuts,,10 Pcs.,G.M. # 14007940
Nuts Brass Insert Rubber Well,9561PK,"1/4-20 x 1"" Screw Size                    10 Sets","1/4-20 x 1"" Screw Size                    10 Sets Mirror Mounting Screw & Jack Nut Assembly General Motors",,,G.M. # 367292
Nuts Brass Insert Rubber Well,10035PK,"5/16"" Hole Size 7/16"" Stem Length .015 - .178"" Grip Range","5/16"" Hole Size 7/16"" Stem Length .015 - .178"" Grip Range Black Rubber Well Nuts",,25 Pcs.,#8-32 Screw Size; G.M. # 14048060
Nuts Brass Insert Rubber Well,15953PK,"10-24 Screw Size 3/8"" Hole Size 37/64"" Length .030 - .227"" Grip Range","10-24 Screw Size 3/8"" Hole Size 37/64"" Length .030 - .227"" Grip Range Black Rubber With Brass Insert Well Nuts",,25 Pcs.,G.M. # 3876130
Nuts Brass Insert Rubber Well,11284PK,"3/8"" Hole Size 5/8"" Stem Length .035 - .232"" Grip Range","3/8"" Hole Size 5/8"" Stem Length .035 - .232"" Grip Range Black Rubber Well Nuts",,10 Pcs.,#10-32 Screw Size; G.M. # 12338025
Nuts Brass Insert Rubber Well,11899PK,"6-1.00mm Screw Size 12.70mm Hole Size 15mm Stem Length 20mm Flange Diameter .015 - .094"" Grip Range","6-1.00mm Screw Size 12.70mm Hole Size 15mm Stem Length 20mm Flange Diameter .015 - .094"" Grip Range Roof Rack Mounting Rubber Well Nuts Rubber Products",,10 Pcs.,"G.M. # 20130258, 14002811"
Nuts Brass Insert Rubber Well,13261PK,"9/64"" (3.60mm) Hole Size 3/4"" Stem Length 5/16"" Head Diameter","9/64"" (3.60mm) Hole Size 3/4"" Stem Length 5/16"" Head Diameter Black Rubber General Purpose Bumpers",,25 Pcs.,G.M. # 1304225
Nuts Brass Insert Rubber Well,13262PK,,,,,
Nuts Brass Insert Rubber Well,13263PK,"5/32"" (3.97mm) Hole Size 27/32"" Stem Length 21/64"" Head Diameter 17/64"" (6.75mm) Hole Size 5/16"" Stem Length 31/64"" Head Diameter","5/32"" (3.97mm) Hole Size 27/32"" Stem Length 21/64"" Head Diameter Black Rubber Glove Box Door Bumpers 17/64"" (6.75mm) Hole Size ► 5/16"" Stem Length 31/64"" Head Diameter Black Rubber License Plate Bumpers",,25 Pcs.,"G.M. # 3693292; G.M. # 3745361, 3762180"
Nuts Brass Insert Rubber Well,9881PK,"17/64"" (6.75mm) Hole Size 21/64"" Stem Length 1/2"" Head Diameter","17/64"" (6.75mm) Hole Size 21/64"" Stem Length 1/2"" Head Diameter Black Rubber Door & Quarter Glass Bumpers",,25 Pcs.,G.M. # 4081765
Hood Side Bumpers,13265PK,"17/64"" (6.75mm) Hole Size 11/32"" Stem Length 5/8"" Head Diameter","17/64"" (6.75mm) Hole Size 11/32"" Stem Length 5/8"" Head Diameter Black Rubber",,25 Pcs.,G.M. # 3688811
Door Bumpers,13266PK,"17/64"" (6.75mm) Hole Size 23/64"" Stem Length 31/64"" Head Diameter","17/64"" (6.75mm) Hole Size 23/64"" Stem Length 31/64"" Head Diameter Black Rubber General Motors Rubber Products",,25 Pcs.,"G.M. # 4563173, 4565415"
Door Bumpers,13267PK,"1/4"" (6.35mm) Hole Size 5/8"" Stem Length 5/8"" Head Diameter","1/4"" (6.35mm) Hole Size 5/8"" Stem Length 5/8"" Head Diameter Black Rubber General Purpose Bumpers",,25 Pcs.,G.M. # 972724
Door Bumpers,13268PK,"9/32"" (7.14mm) Hole Size 15/32"" Stem Length 23/32"" Head Diameter","9/32"" (7.14mm) Hole Size 15/32"" Stem Length 23/32"" Head Diameter Black Rubber General Purpose Bumpers",,25 Pcs.,G.M. # 3664645
Door Bumpers,13269PK,"1/4"" (6.35mm) Hole Size 3/8"" Stem Length 3/4"" Head Diameter","1/4"" (6.35mm) Hole Size 3/8"" Stem Length 3/4"" Head Diameter Black Rubber General Purpose Bumper",,25 Pcs.,G.M. # 3655015
Door Bumpers,13270PK,"27/64"" (10.72mm) Hole Size 7/8"" Diameter","27/64"" (10.72mm) Hole Size 7/8"" Diameter Black Rubber Trunk & Hood Bumpers",,25 Pcs.,G.M. # 4137121
Clips Wire Loom Routing,16449PK,"7/16"" (11mm) Slot Size 27mm Overall Height 20mm Overall Width","7/16"" (11mm) Slot Size 27mm Overall Height 20mm Overall Width Black Rubber",,25 Pcs.,G.M. # 22755704
Clips Wire Loom Routing,9690PK,"1/4"" Inside Diameter 3/8"" Outside Diameter","1/4"" Inside Diameter 3/8"" Outside Diameter Black Nylon Wire Loom Routing Clips",Black Nylon,15 Pcs.,G.M. # 12015631
Clips Wire Loom Routing,1237PK,"11/32"" Inside Diameter 1/2"" Outside Diameter","11/32"" Inside Diameter 1/2"" Outside Diameter Black Nylon Wire Loom Routing Clips General Motors",Black Nylon,25 Pcs.,G.M. # 8911473
Clips Wire Loom Routing,1238PK,"13/32"" Inside Diameter 19/32"" Outside Diameter","13/32"" Inside Diameter 19/32"" Outside Diameter Black Nylon Wire Loom Routing Clips",Black Nylon,25 Pcs.,G.M. # 8911497
Clips Wire Loom Routing,1239PK,"1/2"" Inside Diameter 11/16"" Outside Diameter","1/2"" Inside Diameter 11/16"" Outside Diameter Black Nylon Wire Loom Routing Clips",Black Nylon,25 Pcs.,G.M. # 8911472
Retainers Shield,1240PK,"3/4"" Inside Diameter 1"" Outside Diameter","3/4"" Inside Diameter 1"" Outside Diameter Black Nylon Wire Loom Routing Clips",Black Nylon,25 Pcs.,"G.M. # 8917320, 3816659"
Retainers Shield,JL-24PK,"7/64"" (2.80mm) Hole Size 25/64"" Stem Length 7/32"" Head Diameter .069 - .250"" Panel Range","7/64"" (2.80mm) Hole Size 25/64"" Stem Length 7/32"" Head Diameter .069 - .250"" Panel Range Black Nylon Shield Retainers",Black Nylon,100 Pcs.,G.M. # 20729523
Retainers Shield,5602PK,"5/32"" (4mm) Hole Size 7/16"" Stem Length 23/64"" Head Diameter .030 - .275"" Panel Range","5/32"" (4mm) Hole Size 7/16"" Stem Length 23/64"" Head Diameter .030 - .275"" Panel Range Black Nylon Shield Retainers",Black Nylon,100 Pcs.,G.M. # 10063599
Retainers Shield,8172PK,"3/16"" (4.50mm) Hole Size 21/32"" Stem Length 7/16"" Head Diameter .060 - .390"" Panel Range","3/16"" (4.50mm) Hole Size 21/32"" Stem Length 7/16"" Head Diameter .060 - .390"" Panel Range Black Nylon Dash Panel Retainers",Black Nylon,50 Pcs.,"AMC # 4006516; Ford # 388246A; G.M. # 25016383, 20413107"
Retainers Shield,9178PK,"13/64"" (5mm) Hole Size 1/2"" Stem Length 7/16"" Head Diameter","13/64"" (5mm) Hole Size 1/2"" Stem Length 7/16"" Head Diameter Black Nylon Fascia Shield Retainers",Black Nylon,25 Pcs.,Ford # N803170-S; G.M. # 16517439
Retainers Shield,12028PK,"13/64"" (5mm) Hole Size 14mm Stem Length 9mm Head Diameter","13/64"" (5mm) Hole Size 14mm Stem Length 9mm Head Diameter Black Nylon Bumper Cover Retainers General Motors",Black Nylon,50 Pcs.,G.M. # 24205245
Retainers Shield,9528PK,"13/64"" (5mm) Hole Size 17.80mm Stem Length 11mm Head Diameter","13/64"" (5mm) Hole Size 17.80mm Stem Length 11mm Head Diameter Black Nylon Rear Bumper Fascia Retainers",Black Nylon,25 Pcs.,G.M. # 1644290; Nissan # 01553-0075U
Retainers Shield,1583PK,"13/64"" (5mm) Hole Size 3/4"" Stem Length 19/32"" Head Diameter .70 - .555"" Panel Range","13/64"" (5mm) Hole Size 3/4"" Stem Length 19/32"" Head Diameter .70 - .555"" Panel Range Black Nylon Shroud Vent Grille To Panel Retainers",Black Nylon,50 Pcs.,G.M. # 20514862
Retainers Shield,5618PK,"15/64"" (6mm) Hole Size 1/2"" Stem Length 15/32"" Head Diameter .035 - .285"" Panel Range","15/64"" (6mm) Hole Size 1/2"" Stem Length 15/32"" Head Diameter .035 - .285"" Panel Range Black Nylon Shield Retainers",Black Nylon,50 Pcs.,G.M. # 20709017
Body Side Moulding Retainers,10427PK,"15/64"" (6mm) Hole Size 13mm Stem Length 9.50mm Head Diameter","15/64"" (6mm) Hole Size 13mm Stem Length 9.50mm Head Diameter Black Nylon",Black Nylon,25 Pcs.,G.M. # 20455900
Body Side Moulding Retainers,11002PK,"15/64"" (6mm) Hole Size 20mm Stem Length 18mm Head Diameter","15/64"" (6mm) Hole Size 20mm Stem Length 18mm Head Diameter Black Nylon Bumper & Fender Apron Retainers",Black Nylon,25 Pcs.,Ford # W711687-S300; G.M. # 11589181
Body Side Moulding Retainers,10568PK,"15/64"" (6mm) Hole Size 33mm Stem Length 18mm Head Diameter","15/64"" (6mm) Hole Size 33mm Stem Length 18mm Head Diameter Black Nylon Wheel Well Shield Retainers",Black Nylon,25 Pcs.,"Ford # W709002, W709002-SAA; G.M. # 11588950"
Body Side Moulding Retainers,1410PK,"1/4"" (6.30mm) Hole Size 1/2"" Stem Length 3/4"" Head Diameter","1/4"" (6.30mm) Hole Size 1/2"" Stem Length 3/4"" Head Diameter Black Nylon Mud Shield Retainers",Black Nylon,100 Pcs.,Chrysler # 3861577; Ford # 387258-S; G.M. # 20032850
Body Side Moulding Retainers,1761PK,"1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range","1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range Gray Nylon Shield Retainers",,50 Pcs.,"Chrysler # 6030538; G.M. # 6270163, 480534"
Retainers Shield,5429PK,"1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range","1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range Black Nylon Bumper & Fender Shield Retainers General Motors",Black Nylon,100 Pcs.,"AMC # 4004569; Chrysler # 6031321, 3691590; Ford # 389358-S; G.M. # 332364, 14093311, 20732399"
Retainers Shield,18346PK,"1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range","1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range Gray Nylon Shield Retainers",,50 Pcs.,"Chrysler # 6030538; G.M. # 6270163, 480534"
Retainers Shield,9311PK,"1/4"" (6.30mm) Hole Size 11/16"" Stem Length 1/2"" Head Diameter","1/4"" (6.30mm) Hole Size 11/16"" Stem Length 1/2"" Head Diameter Black Nylon Rear Bumper Fascia Retainers",Black Nylon,50 Pcs.,G.M. # 22536642
Retainers Shield,5506PK,"1/4"" (6.30mm) Hole Size 23/32"" Stem Length 1/2"" Head Diameter .110 - .460"" Panel Range","1/4"" (6.30mm) Hole Size 23/32"" Stem Length 1/2"" Head Diameter .110 - .460"" Panel Range Black Nylon Trim Panel Retainers",Black Nylon,50 Pcs.,G.M. # 411700
Retainers Shield,5625PK,"1/4"" (6.30mm) Hole Size 13/16"" Stem Length 23/32"" Head Diameter .095 - .540"" Panel Range","1/4"" (6.30mm) Hole Size 13/16"" Stem Length 23/32"" Head Diameter .095 - .540"" Panel Range Black Nylon Fender & Bumper Shield Retainers",Black Nylon,100 Pcs.,"AMC # 4004919; Chrysler # 6036007AA, 6502078, 6030441; Ford # 388577S, 389358S, W705589-S300; G.M. # 1605396, 11569768, 15958694"
Retainers Shield,13218PK,"1/4"" (6.30mm) Hole Size 22mm Stem Length 23mm Head Diameter","1/4"" (6.30mm) Hole Size 22mm Stem Length 23mm Head Diameter Tan Nylon Headliner Shield Retainers",,25 Pcs.,G.M. # 15944588
Retainers Shield,9130PK,"1/4"" (6.30mm) Hole Size 1 1/16"" Stem Length 23/32"" Head Diameter .095 - .805"" Panel Range","1/4"" (6.30mm) Hole Size 1 1/16"" Stem Length 23/32"" Head Diameter .095 - .805"" Panel Range Black Nylon Engine Splash Shield Retainers",Black Nylon,50 Pcs.,"Chrysler # 6033082, 6033840; Ford # W709346-S300, 39001S; G.M. # 10121502, 10077401"
Retainers Shield,12048PK,"1/4"" (6.30mm) Hole Size 27mm Stem Length 25.40mm Head Diameter","1/4"" (6.30mm) Hole Size 27mm Stem Length 25.40mm Head Diameter Black Nylon Fender & Headliner Retainers",Black Nylon,25 Pcs.,G.M. # 15802005
Retainers Shield,10366PK,"1/4"" (6.30mm) Hole Size 1 3/32"" Stem Length 7/8"" Head Diameter","1/4"" (6.30mm) Hole Size 1 3/32"" Stem Length 7/8"" Head Diameter Black Nylon Splash Shield & Wheel Cover Retainers General Motors",Black Nylon,50 Pcs.,Chrysler # 6501916; G.M. # 22547243
Retainers Shield,10434PK,"1/4"" (6.30mm) Hole Size 35mm Stem Length 18mm Head Diameter 10.50 - 26.60mm Panel Range","1/4"" (6.30mm) Hole Size 35mm Stem Length 18mm Head Diameter 10.50 - 26.60mm Panel Range Charcoal Gray Nylon Wheel Opening Moulding Retainers",,50 Pcs.,Ford # W705955-S300; G.M. # 10146315
Retainers Shield,9345PK,"1/4"" (6.30mm) Hole Size 1 7/16"" Stem Length 1"" Head Diameter","1/4"" (6.30mm) Hole Size 1 7/16"" Stem Length 1"" Head Diameter Black Nylon Shield Retainers",Black Nylon,25 Pcs.,G.M. # 14027471
Retainers Shield,16398PK,"1/4"" (6.50mm) Hole Size 21mm Stem Length 25mm Head Diameter","1/4"" (6.50mm) Hole Size 21mm Stem Length 25mm Head Diameter Black Nylon Headliner Retainers",Black Nylon,25 Pcs.,G.M. # 13475541
Retainers Shield,1408PK,"9/32"" (7mm) Hole Size 9/16"" Stem Length 13/32 x 1"" Head Size","9/32"" (7mm) Hole Size 9/16"" Stem Length 13/32 x 1"" Head Size Black Nylon Cowl Insulation Retainers",Black Nylon,25 Pcs.,Ford # 384051-S; G.M. # 480534
Retainers Shield,1644PK,"9/32"" (7mm) Hole Size 3/4"" Stem Length 15/16"" Head Diameter","9/32"" (7mm) Hole Size 3/4"" Stem Length 15/16"" Head Diameter Natural Nylon Interior Trim Panel Retainers",Natural Nylon,50 Pcs.,"Chrysler # 6003423; G.M. # 2048248, 208824"
Retainers Shield,5635PK,"9/32"" (7mm) Hole Size 20mm Stem Length 25mm Head Diameter 2.56 - 12.96mm Panel Range","9/32"" (7mm) Hole Size 20mm Stem Length 25mm Head Diameter 2.56 - 12.96mm Panel Range Black Nylon Interior Trim Retainers",Black Nylon,50 Pcs.,Chrysler # 6506788; Ford # N802734S; G.M. # 22718305
Retainers Shield,12014PK,"9/32"" (7mm) Hole Size 23mm Stem Length 18mm Head Diameter","9/32"" (7mm) Hole Size 23mm Stem Length 18mm Head Diameter Black Nylon Inside Fender Shield & Bumper Fascia Retainers",Black Nylon,25 Pcs.,G.M. # 94145515; Isuzu # 8941-455150
Retainers Shield,9374PK,"9/32"" (7mm) Hole Size 15/16"" Stem Length 25/32"" Head Diameter","9/32"" (7mm) Hole Size 15/16"" Stem Length 25/32"" Head Diameter Black Nylon Seat Back Shield Retainers General Motors",Black Nylon,25 Pcs.,G.M. # 20319841
